invoice_no,vendor_name,job_no,job_description,project_manager_name,invoice_date,transaction_date,invoice_amount,amount_paid,total_due,retainage_amount,open_for_aging,days_outstanding,aging_bucket,original_retainage_amount
11082025,Payroll4Construction,,,,2025-11-14,2025-11-14,50036.95,100073.90000000001,-50036.95000000001,0.0,0.0,55,31-60,0.0
11092015,Chrysler Capital,1.0,CA Overhead / Office Admin,G&A,2015-11-09,2015-11-09,1059.95,2119.9,-1059.95,0.0,0.0,3713,90+,0.0
11092024,Payroll4Construction,,,,2024-11-15,2024-11-15,41207.97,82415.94,-41207.97,0.0,0.0,419,90+,0.0
11092024,Zurich North America,,,,2024-11-15,2024-11-15,4200.06,8400.119999999999,-4200.059999999999,0.0,0.0,419,90+,0.0
11094,"KT Mechanical, Inc.",3359.0,SMSC 2900 Chanticleer Med Gas,Rodney Terra,2024-01-25,2024-01-25,5266.1,5266.099999999999,9.094947017729282e-13,1.2505552149377763e-12,9.094947017729282e-13,714,90+,526.61
11099,"KT Mechanical, Inc.",3399.0,IHC 2nd Flr Administrative Off,Daniel Acosta,2024-01-25,2024-01-25,11281.05,11281.050000000001,-1.8189894035458565e-12,0.0,0.0,714,90+,1128.11
11102022,Payroll4Construction,,,,2022-11-09,2022-11-09,20947.23,41894.46,-20947.23,0.0,0.0,1156,90+,0.0
11102022,Zurich North America,,,,2022-11-09,2022-11-09,1993.74,3987.48,-1993.74,0.0,0.0,1156,90+,0.0
11102023,Zurich North America,,,,2023-11-10,2023-11-10,3836.07,7672.14,-3836.07,0.0,0.0,790,90+,0.0
111071,"Bay Print Solutions, Inc.",1.0,CA Overhead / Office Admin,G&A,2018-06-30,2018-06-30,800.66,1601.3200000000002,-800.6600000000002,0.0,0.0,2749,90+,0.0
11122021,Payroll4Construction,,,,2021-11-10,2021-11-10,38774.91,77549.82,-38774.91,0.0,0.0,1520,90+,0.0
11122021,Zurich North America,,,,2021-11-12,2021-11-12,4166.29,8332.58,-4166.29,0.0,0.0,1518,90+,0.0
11132020,Payroll4Construction,,,,2020-11-13,2020-11-13,166291.8,332583.60000000003,-166291.80000000005,0.0,0.0,1882,90+,0.0
111468,"Bay Print Solutions, Inc.",1.0,CA Overhead / Office Admin,G&A,2018-07-31,2018-07-31,931.05,1862.1,-931.05,0.0,0.0,2718,90+,0.0
11152019,Payroll4Construction,,,,2019-11-11,2019-11-11,37388.99,74777.98000000001,-37388.99000000001,0.0,0.0,2250,90+,0.0
11162024,Payroll4Construction,,,,2024-11-22,2024-11-22,41129.19,82258.38,-41129.19,0.0,0.0,412,90+,0.0
11162024,Zurich North America,,,,2024-11-22,2024-11-22,4219.25,8438.5,-4219.25,0.0,0.0,412,90+,0.0
111684,"Bay Print Solutions, Inc.",1.0,CA Overhead / Office Admin,G&A,2018-08-28,2018-08-28,728.04,1456.08,-728.04,0.0,0.0,2690,90+,0.0
11172023,Payroll4Construction,,,,2023-11-15,2023-11-15,37850.73,75701.46,-37850.73,0.0,0.0,785,90+,0.0
11172023,Zurich North America,,,,2023-11-16,2023-11-16,3704.06,7408.12,-3704.06,0.0,0.0,784,90+,0.0
11182022,Payroll4Construction,,,,2022-11-17,2022-11-17,23521.54,47043.08,-23521.54,0.0,0.0,1148,90+,0.0
11182022,Zurich North America,,,,2022-11-17,2022-11-17,2317.15,4634.3,-2317.15,0.0,0.0,1148,90+,0.0
11182023,Payroll4Construction,,,,2023-11-24,2023-11-24,34755.92,69511.84000000001,-34755.92000000001,0.0,0.0,776,90+,0.0
11182023,Zurich North America,,,,2023-11-24,2023-11-24,3496.38,6992.76,-3496.38,0.0,0.0,776,90+,0.0
11192021,Payroll4Construction,,,,2021-11-16,2021-11-16,19254.8,38509.6,-19254.8,0.0,0.0,1514,90+,0.0
11192021,Zurich North America,,,,2021-11-19,2021-11-19,1999.28,3998.56,-1999.28,0.0,0.0,1511,90+,0.0
11212020,Payroll4Construction,,,,2020-11-21,2020-11-21,41646.63,83293.26000000001,-41646.63000000001,0.0,0.0,1874,90+,0.0
11212025,Payroll4Construction,,,,2025-11-19,2025-11-19,52074.46,104148.92,-52074.46,0.0,0.0,50,31-60,0.0
11222025,Payroll4Construction,,,,2025-11-28,2025-11-28,50320.75,100641.5,-50320.75,0.0,0.0,41,31-60,0.0
112258,"Bay Print Solutions, Inc.",1.0,CA Overhead / Office Admin,G&A,2018-09-30,2018-09-30,757.22,1514.44,-757.22,0.0,0.0,2657,90+,0.0
11232019,Payroll4Construction,,,,2019-11-29,2019-11-29,34567.82,69135.64000000001,-34567.820000000014,0.0,0.0,2232,90+,0.0
11232024,Payroll4Construction,,,,2024-11-29,2024-11-29,43545.03,87090.06000000001,-43545.03000000001,0.0,0.0,405,90+,0.0
11232024,Zurich North America,,,,2024-11-29,2024-11-29,4330.04,8660.08,-4330.04,0.0,0.0,405,90+,0.0
11252022,Payroll4Construction,,,,2022-11-22,2022-11-22,23997.12,47994.240000000005,-23997.120000000006,0.0,0.0,1143,90+,0.0
11252022,Zurich North America,,,,2022-11-22,2022-11-22,2326.46,4652.92,-2326.46,0.0,0.0,1143,90+,0.0
11252023,Payroll4Construction,,,,2023-11-30,2023-11-30,31743.66,63487.32,-31743.66,0.0,0.0,770,90+,0.0
11252023,Zurich North America,,,,2023-12-01,2023-12-01,3077.17,6154.34,-3077.17,0.0,0.0,769,90+,0.0
11262021,Payroll4Construction,,,,2021-11-20,2021-11-20,20444.26,40888.52,-20444.26,0.0,0.0,1510,90+,0.0
11262021,Zurich North America,,,,2021-11-23,2021-11-23,2112.98,4225.96,-2112.98,0.0,0.0,1507,90+,0.0
11292015,U.S. Bank,1.0,CA Overhead / Office Admin,G&A,2015-11-29,2015-11-29,471.71,943.42,-471.71,0.0,0.0,3693,90+,0.0
11292025,Payroll4Construction,,,,2025-12-05,2025-12-05,48745.45,97490.9,-48745.45,0.0,0.0,34,31-60,0.0
11300,Costco Wholesale,,,,2025-12-14,2025-12-14,104.43,0.0,104.43,0.0,104.43,25,0-30,0.0
113015,Wells Fargo Health Benefit,1.0,CA Overhead / Office Admin,G&A,2015-11-30,2015-11-30,1375.0,4125.0,-2750.0,0.0,0.0,3692,90+,0.0
11302015,Ashley Kildunne,1.0,CA Overhead / Office Admin,G&A,2015-11-30,2015-11-30,120.75,483.0,-362.25,0.0,0.0,3692,90+,0.0
11302015,Greg Baba,1.0,CA Overhead / Office Admin,G&A,2015-11-30,2015-11-30,226.5,679.5,-453.0,0.0,0.0,3692,90+,0.0
11302015,Wells Fargo Health Benefit,1.0,CA Overhead / Office Admin,G&A,2015-11-30,2015-11-30,32.5,97.5,-65.0,0.0,0.0,3692,90+,0.0
11302016,Greg Baba,1.0,CA Overhead / Office Admin,G&A,2016-11-30,2016-11-30,55.9,111.8,-55.9,0.0,0.0,3326,90+,0.0
11302017,Lisa Dang,1.0,CA Overhead / Office Admin,G&A,2017-11-30,2017-11-30,110.76,332.28000000000003,-221.52000000000004,0.0,0.0,2961,90+,0.0
11302017,Pedro Becerra,1.0,CA Overhead / Office Admin,G&A,2017-11-30,2017-11-30,299.6,599.2,-299.6,0.0,0.0,2961,90+,0.0
11302018,Daniel Munoz Acosta,,,,2018-11-30,2018-11-30,63.79,191.36999999999998,-127.57999999999998,0.0,0.0,2596,90+,0.0
11302018,GM Financial,1.0,CA Overhead / Office Admin,G&A,2018-12-10,2018-12-10,1347.39,2694.7799999999997,-1347.3899999999996,0.0,0.0,2586,90+,0.0
11302018,Greg Baba,1.0,CA Overhead / Office Admin,G&A,2018-11-30,2018-11-30,56.26,112.52,-56.26,0.0,0.0,2596,90+,0.0
11302019,Daniel Munoz Acosta,,,,2019-11-30,2019-11-30,76.56,382.79999999999995,-306.23999999999995,0.0,0.0,2231,90+,0.0
11302019,Greg Baba,,,,2019-11-30,2019-11-30,103.5,414.0,-310.5,0.0,0.0,2231,90+,0.0
11302020,Peter Morin,,,,2020-11-30,2020-11-30,457.7,2288.5,-1830.8,0.0,0.0,1865,90+,0.0
11302021,Peter Morin,,,,2021-11-30,2021-11-30,460.32,1380.96,-920.6400000000001,0.0,0.0,1500,90+,0.0
11302022,Bay Club Santa Clara,,,,2022-11-30,2022-11-30,307.5,615.0,-307.5,0.0,0.0,1135,90+,0.0
11302022,Ricky Hernandez,,,,2022-11-30,2022-11-30,288.77,577.54,-288.77,0.0,0.0,1135,90+,0.0
11302023,Peter Morin,,,,2023-11-30,2023-11-30,1436.32,4308.96,-2872.6400000000003,0.0,0.0,770,90+,0.0
11302023,Ricky Hernandez,,,,2023-11-30,2023-11-30,550.2,2200.8,-1650.6000000000001,0.0,0.0,770,90+,0.0
11302024,Brenna Uyeda,,,,2024-11-30,2024-11-30,374.18,3367.62,-2993.44,0.0,0.0,404,90+,0.0
11302024,Payroll4Construction,,,,2024-12-06,2024-12-06,39692.3,79384.59999999999,-39692.29999999999,0.0,0.0,398,90+,0.0
11302024,Peter Phan,,,,2024-11-30,2024-11-30,714.79,2859.1600000000003,-2144.3700000000003,0.0,0.0,404,90+,0.0
11302024,Zurich North America,,,,2024-12-06,2024-12-06,4113.29,8226.58,-4113.29,0.0,0.0,398,90+,0.0
11302025,Peter Morin,,,,2025-11-30,2025-11-30,324.8,1299.2,-974.4000000000001,0.0,0.0,39,31-60,0.0
113122,ACCO Engineered Systems,3468.0,SH 4050 Dublin-Generator,Jennifer Angelo,2024-04-09,2024-04-09,15000.0,13500.0,1500.0,1500.0,1500.0,639,90+,1500.0
113165,Summers & Sons Electric Inc.,1086.0,BHU Repairs,Rodney Terra,2015-11-18,2015-11-18,6083.55,6083.549999999999,9.094947017729282e-13,1.2505552149377763e-12,9.094947017729282e-13,3704,90+,608.36
113271,Summers & Sons Electric Inc.,1091.0,Fire Suppression System,Rodney Terra,2016-01-06,2016-01-06,3066.45,3066.4500000000003,-4.547473508864641e-13,0.0,0.0,3655,90+,306.65
11331,"Bay Print Solutions, Inc.",,,,2019-11-27,2019-11-27,421.51,843.02,-421.51,0.0,0.0,2234,90+,0.0
113535,Summers & Sons Electric Inc.,1084.0,Med Gas Manifold Replacement,Rodney Terra,2016-03-15,2016-03-15,10942.13,10942.130000000001,-1.8189894035458565e-12,0.0,0.0,3586,90+,1094.21
1141445020,MISCELLANEOUS VENDOR,,,,2023-10-23,2023-10-23,0.0,-74.22,74.22,0.0,74.22,808,90+,0.0
114270,Summers & Sons Electric Inc.,,,,2017-01-01,2017-01-01,8769.4,17538.8,-8769.4,0.0,0.0,3294,90+,876.94
11486,"KT Mechanical, Inc.",3780.0,MMH Lab Analyzer Replacement,Rodney Terra,2024-07-24,2024-07-24,9089.1,8180.19,908.9100000000008,908.91,908.9100000000008,533,90+,908.91
114988,Meals and Entertainment,,,,2025-12-11,2025-12-11,57.75,0.0,57.75,0.0,57.75,28,0-30,0.0
11553,"KT Mechanical, Inc.",3399.0,IHC 2nd Flr Administrative Off,Daniel Acosta,2024-08-20,2024-08-20,11281.05,11281.050000000001,-1.8189894035458565e-12,0.0,0.0,506,90+,1128.11
115613,Summers & Sons Electric Inc.,1635.0,South Campus Residence Utility,Michael Fernandes,2018-06-19,2018-06-19,33665.45,33665.450000000004,-7.275957614183426e-12,0.0,0.0,2760,90+,3366.55
117198,Summers & Sons Electric Inc.,2267.0,SMSC Med Air Vacuum Replacemen,Lisa Dang,2020-07-20,2020-07-20,9234.6,9234.599999999999,1.8189894035458565e-12,9.094947017729282e-13,1.8189894035458565e-12,1998,90+,923.46
117221,Summers & Sons Electric Inc.,2240.0,Pharmacy USP797/800,Kathy Roth,2020-07-21,2020-07-21,39884.1,39884.100000000006,-7.275957614183426e-12,0.0,0.0,1997,90+,3988.41
11760,"KT Mechanical, Inc.",3780.0,MMH Lab Analyzer Replacement,Rodney Terra,2024-11-21,2024-11-21,30297.0,27267.3,3029.7000000000007,3029.7,3029.7000000000007,413,90+,3029.7
118048,Summers & Sons Electric Inc.,3145.0,RMC Kitchen Dish Room Flooring,Josh Angelo,2021-11-11,2021-11-11,7742.0,7742.000000000001,-9.094947017729282e-13,0.0,0.0,1519,90+,774.2
118149,Summers & Sons Electric Inc.,3145.0,RMC Kitchen Dish Room Flooring,Josh Angelo,2022-01-21,2022-01-21,9515.4,9515.400000000001,-1.8189894035458565e-12,0.0,0.0,1448,90+,951.54
118249102657,Kaiser Foundation Health Plan,,,,2024-02-25,2024-02-25,36966.61,147866.44,-110899.83,0.0,0.0,683,90+,0.0
118249103608,Kaiser Foundation Health Plan,,,,2021-10-20,2021-10-20,28575.3,114301.2,-85725.9,0.0,0.0,1541,90+,0.0
118249104475,Kaiser Foundation Health Plan,,,,2023-06-20,2023-06-20,38345.16,153380.64,-115035.48000000001,0.0,0.0,933,90+,0.0
118249114607,Kaiser Foundation Health Plan,,,,2024-04-18,2024-04-18,36528.55,146114.2,-109585.65000000001,0.0,0.0,630,90+,0.0
118249123533,Kaiser Foundation Health Plan,,,,2023-10-25,2023-10-25,34915.4,139661.6,-104746.20000000001,0.0,0.0,806,90+,0.0
118249125267,Kaiser Foundation Health Plan,,,,2024-12-25,2024-12-25,43520.9,174083.6,-130562.70000000001,0.0,0.0,379,90+,0.0
118249135565,Kaiser Foundation Health Plan,,,,2022-11-25,2022-11-25,30276.64,121106.56,-90829.92,0.0,0.0,1140,90+,0.0
118249140930,Kaiser Foundation Health Plan,,,,2023-04-25,2023-04-25,36761.96,147047.84,-110285.88,0.0,0.0,989,90+,0.0
118249142168,Kaiser Foundation Health Plan,,,,2025-05-31,2025-05-31,49106.23,245531.15,-196424.91999999998,0.0,0.0,222,90+,0.0
118249145217,Kaiser Foundation Health Plan,,,,2024-01-18,2024-01-18,36205.27,144821.08000000002,-108615.81000000003,0.0,0.0,721,90+,0.0
118249160704,Kaiser Foundation Health Plan,,,,2025-02-20,2025-02-20,44231.17,176924.68,-132693.51,0.0,0.0,322,90+,0.0
118249178979,Kaiser Foundation Health Plan,,,,2025-03-24,2025-03-24,47326.18,189304.72,-141978.54,0.0,0.0,290,90+,0.0
118249179181,Kaiser Foundation Health Plan,,,,2024-06-30,2024-06-30,42885.75,171543.0,-128657.25,0.0,0.0,557,90+,0.0
118249179411,Kaiser Foundation Health Plan,,,,2024-05-21,2024-05-21,44923.07,179692.28,-134769.21,0.0,0.0,597,90+,0.0
118249179907,Kaiser Foundation Health Plan,,,,2023-08-20,2023-08-20,36434.84,145739.36,-109304.51999999999,0.0,0.0,872,90+,0.0
118249182569,Kaiser Foundation Health Plan,,,,2025-04-30,2025-04-30,43404.98,173619.92,-130214.94,0.0,0.0,253,90+,0.0
118249184362,Kaiser Foundation Health Plan,,,,2025-07-01,2025-07-01,-48561.47,-242807.35,194245.88,0.0,194245.88,191,90+,0.0
118249193580,Kaiser Foundation Health Plan,,,,2025-02-20,2025-02-20,43709.03,174836.12,-131127.09,0.0,0.0,322,90+,0.0
118454,Walters & Wolf Interiors,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-03-14,2025-03-14,3404.0,3063.6,340.4000000000001,340.4,340.4000000000001,300,90+,340.4
118566,Walters & Wolf Interiors,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-04-14,2025-04-14,10875.0,9787.5,1087.5,1087.5,1087.5,269,90+,1087.5
118721,Walters & Wolf Interiors,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-05-20,2025-05-20,17764.0,15987.6,1776.3999999999996,1776.4,1776.3999999999996,233,90+,1776.4
118832,Walters & Wolf Interiors,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-06-17,2025-06-17,19039.0,17135.1,1903.9000000000015,1903.9,1903.9000000000015,205,90+,1903.9
119081,Summers & Sons Electric Inc.,3654.0,Dignity Corp SEQ IT Rem Pt. 2,Rodney Terra,2023-07-24,2023-07-24,4560.2,4560.200000000001,-9.094947017729282e-13,0.0,0.0,899,90+,456.02
11911,"KT Mechanical, Inc.",3780.0,MMH Lab Analyzer Replacement,Rodney Terra,2025-01-17,2025-01-17,3029.7,2726.73,302.9699999999998,302.9699999999996,302.9699999999998,356,90+,302.97
119188,Summers & Sons Electric Inc.,3359.0,SMSC 2900 Chanticleer Med Gas,Rodney Terra,2023-09-21,2023-09-21,1578.4,1578.3999999999999,2.2737367544323206e-13,3.126388037344441e-13,2.2737367544323206e-13,840,90+,157.84
119201,Walters & Wolf Interiors,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-09-16,2025-09-16,2680.92,2412.83,268.09000000000015,268.09,268.09000000000015,114,90+,268.09
119321,Walters & Wolf Interiors,4052.0,SH 2581 Sam ENT Relocation,Jennifer Angelo,2025-10-13,2025-10-13,23199.0,20879.1,2319.9000000000015,2319.9,2319.9000000000015,87,61-90,2319.9
119322,Walters & Wolf Interiors,4211.0,SH 15400LG Lab Dept Door Mod,Jennifer Angelo,2025-10-13,2025-10-13,7960.0,7164.0,796.0,796.0,796.0,87,61-90,796.0
11936-1,Coastwide Environmental Tech,3505.0,MMH ED & Radiology Remodel,Rodney Terra,2023-08-03,2023-08-03,6160.0,5544.0,616.0,616.0,616.0,889,90+,616.0
11936-3,Coastwide Environmental Tech,3505.0,MMH ED & Radiology Remodel,Rodney Terra,2025-07-22,2025-07-22,6160.0,5544.0,616.0,616.0,616.0,170,90+,616.0
11936-4,Coastwide Environmental Tech,3505.0,MMH ED & Radiology Remodel,Rodney Terra,2025-08-19,2025-08-19,10549.0,9494.1,1054.8999999999996,1054.9,1054.8999999999996,142,90+,1054.9
119453,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2024-04-16,2024-04-16,2025.0,1822.5,202.5,202.5,202.5,632,90+,202.5
119454,Summers & Sons Electric Inc.,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2024-04-16,2024-04-16,8550.0,7695.0,855.0,855.0,855.0,632,90+,855.0
119496,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2024-05-23,2024-05-23,10500.0,9450.0,1050.0,1050.0,1050.0,595,90+,1050.0
119659,Summers & Sons Electric Inc.,3359.0,SMSC 2900 Chanticleer Med Gas,Rodney Terra,2024-09-25,2024-09-25,17279.4,17279.399999999998,3.637978807091713e-12,3.183231456205249e-12,3.637978807091713e-12,470,90+,1727.94
119667,Summers & Sons Electric Inc.,4418.0,GSH MBU Suites Project,Doris Quai Hoi,2024-09-25,2024-09-25,20000.0,18000.0,2000.0,2000.0,2000.0,470,90+,2000.0
119819,Summers & Sons Electric Inc.,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-01-24,2025-01-24,10000.0,9000.0,1000.0,1000.0,1000.0,349,90+,1000.0
119862,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-03-26,2025-03-26,31657.0,28491.3,3165.7000000000007,3165.7,3165.7000000000007,288,90+,3165.7
119863,Summers & Sons Electric Inc.,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-03-26,2025-03-26,34485.2,31036.68,3448.519999999997,3448.5199999999963,3448.519999999997,288,90+,3448.52
119892,Summers & Sons Electric Inc.,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-04-24,2025-04-24,18500.0,16650.0,1850.0,1850.0,1850.0,259,90+,1850.0
1199.1,Minton Door Company,4563.0,SVMH 212 San Jose 2nd Flr Ligh,Josh Angelo,2025-03-25,2025-03-25,18100.0,17195.0,905.0,905.0,905.0,289,90+,905.0
1199.2,Minton Door Company,4563.0,SVMH 212 San Jose 2nd Flr Ligh,Josh Angelo,2025-04-25,2025-04-25,31168.0,29609.6,1558.4000000000015,1558.4,1558.4000000000015,258,90+,1558.4
119929,Summers & Sons Electric Inc.,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-05-23,2025-05-23,7914.8,7123.32,791.4800000000005,791.48,791.4800000000005,230,90+,791.48
119930,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-05-23,2025-05-23,10000.0,9000.0,1000.0,1000.0,1000.0,230,90+,1000.0
119934,Summers & Sons Electric Inc.,3359.0,SMSC 2900 Chanticleer Med Gas,Rodney Terra,2025-06-04,2025-06-04,789.2,789.1999999999999,1.1368683772161603e-13,1.5631940186722204e-13,1.1368683772161603e-13,218,90+,78.92
119982,Summers & Sons Electric Inc.,3815.0,SH 301 Sunnyvale MRI Replace,Jennifer Angelo,2025-06-20,2025-06-20,21045.0,18940.5,2104.5,2104.5,2104.5,202,90+,2104.5
119983,Summers & Sons Electric Inc.,4164.0,SH 795 Locker Rms Convert Exam,Jennifer Angelo,2025-06-20,2025-06-20,5793.0,5213.7,579.3000000000002,579.3,579.3000000000002,202,90+,579.3
119984,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-06-20,2025-06-20,11110.0,9999.0,1111.0,1111.0,1111.0,202,90+,1111.0
12/31/2024,Stuti Parikh,,,,2024-12-31,2024-12-31,348.4,696.8000000000001,-348.4000000000001,0.0,0.0,373,90+,0.0
120004,Summers & Sons Electric Inc.,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-07-24,2025-07-24,6900.0,6210.0,690.0,690.0,690.0,168,90+,690.0
120021,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-07-25,2025-07-25,54097.0,48687.3,5409.699999999997,5409.7,5409.699999999997,167,90+,5409.7
120042,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-08-25,2025-08-25,80000.0,72000.0,8000.0,8000.0,8000.0,136,90+,8000.0
120085,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-09-18,2025-09-18,214097.0,192687.3,21409.70000000001,21409.7,21409.70000000001,112,90+,21409.7
120089,Summers & Sons Electric Inc.,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-09-24,2025-09-24,45000.0,40500.0,4500.0,4500.0,4500.0,106,90+,4500.0
120120,Summers & Sons Electric Inc.,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-10-16,2025-10-16,60000.0,54000.0,6000.0,6000.0,6000.0,84,61-90,6000.0
12012015,ClassicPlan Premium Financing,1.0,CA Overhead / Office Admin,G&A,2015-12-01,2015-12-01,3769.63,7539.26,-3769.63,0.0,0.0,3691,90+,0.0
12012015,Unum Life Insurance Company,1.0,CA Overhead / Office Admin,G&A,2015-12-01,2015-12-01,341.17,1023.51,-682.3399999999999,0.0,0.0,3691,90+,0.0
12012016,Unum Life Insurance Company,1.0,CA Overhead / Office Admin,G&A,2016-11-09,2016-11-09,609.04,1827.12,-1218.08,0.0,0.0,3347,90+,0.0
12012017,Kaiser Foundation Health Plan,1.0,CA Overhead / Office Admin,G&A,2017-11-25,2017-11-25,20378.35,81513.4,-61135.049999999996,0.0,0.0,2966,90+,0.0
12012017,Unum Life Insurance Company,1.0,CA Overhead / Office Admin,G&A,2017-11-09,2017-11-09,764.47,2293.41,-1528.9399999999998,0.0,0.0,2982,90+,0.0
120125,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-10-22,2025-10-22,80622.5,72560.25,8062.25,8062.25,8062.25,78,61-90,8062.25
120152,Summers & Sons Electric Inc.,4348.0,SCU Adobe (Kitchen) Remodel,Doris Quai Hoi,2025-11-18,2025-11-18,41000.0,0.0,41000.0,4100.0,41000.0,51,31-60,4100.0
120171,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-11-25,2025-11-25,58637.0,0.0,58637.0,5863.7,58637.0,44,31-60,5863.7
120172,Summers & Sons Electric Inc.,4418.0,GSH MBU Suites Project,Doris Quai Hoi,2025-11-25,2025-11-25,40000.0,0.0,40000.0,4000.0,40000.0,44,31-60,4000.0
120196,Summers & Sons Electric Inc.,3725.0,SH Fremont MRI & CT Replacem,Jennifer Angelo,2025-12-15,2025-12-15,40000.0,0.0,40000.0,4000.0,40000.0,24,0-30,4000.0
120197,Summers & Sons Electric Inc.,4975.0,SVMH Angio Equipment,Kathy Roth,2025-12-15,2025-12-15,10000.0,0.0,10000.0,1000.0,10000.0,24,0-30,1000.0
12022022,Payroll4Construction,,,,2022-12-01,2022-12-01,20193.54,40387.08,-20193.54,0.0,0.0,1134,90+,0.0
12022022,Zurich North America,,,,2022-12-01,2022-12-01,1843.58,3687.16,-1843.58,0.0,0.0,1134,90+,0.0
12022023,Payroll4Construction,,,,2023-12-08,2023-12-08,35998.95,71997.90000000001,-35998.95000000001,0.0,0.0,762,90+,0.0
12022023,Zurich North America,,,,2023-12-08,2023-12-08,3590.63,7181.26,-3590.63,0.0,0.0,762,90+,0.0
12032021,Payroll4Construction,,,,2021-11-29,2021-11-29,19630.85,39261.7,-19630.85,0.0,0.0,1501,90+,0.0
12032021,Zurich North America,,,,2021-11-29,2021-11-29,2087.49,4174.98,-2087.49,0.0,0.0,1501,90+,0.0
12042025,PG&E,3316.0,JJRR 54 W Rincon Avenue,Rodney Terra,2025-12-04,2025-12-04,9.53,0.0,9.53,0.0,9.53,35,31-60,0.0
12060,"Wink Enterprises, Inc.",4211.0,SH 15400LG Lab Dept Door Mod,Jennifer Angelo,2025-11-12,2025-11-12,9570.0,0.0,9570.0,0.0,9570.0,57,31-60,0.0
12070-REV,"KT Mechanical, Inc.",3780.0,MMH Lab Analyzer Replacement,Rodney Terra,2025-02-28,2025-02-28,31378.8,28240.92,3137.880000000001,3137.88,3137.880000000001,314,90+,3137.88
12071,"Wink Enterprises, Inc.",4052.0,SH 2581 Sam ENT Relocation,Jennifer Angelo,2025-12-02,2025-12-02,64160.0,0.0,64160.0,0.0,64160.0,37,31-60,0.0
12072024,Payroll4Construction,,,,2024-12-13,2024-12-13,44904.26,89808.52,-44904.26,0.0,0.0,391,90+,0.0
12072024,Zurich North America,,,,2024-12-13,2024-12-13,4633.78,9267.56,-4633.78,0.0,0.0,391,90+,0.0
12072025,Costco Wholesale,,,,2025-12-07,2025-12-07,85.93,0.0,85.93,0.0,85.93,32,31-60,0.0
12092022,Payroll4Construction,,,,2022-12-07,2022-12-07,24714.74,49429.48,-24714.74,0.0,0.0,1128,90+,0.0
12092022,Zurich North America,,,,2022-12-07,2022-12-07,2412.12,4824.240000000001,-2412.120000000001,0.0,0.0,1128,90+,0.0
12092023,Payroll4Construction,,,,2023-12-15,2023-12-15,34249.4,68498.8,-34249.4,0.0,0.0,755,90+,0.0
12092023,Zurich North America,,,,2023-12-15,2023-12-15,3882.51,7765.0199999999995,-3882.5099999999993,0.0,0.0,755,90+,0.0
121015,Unum Life Insurance Company,1.0,CA Overhead / Office Admin,G&A,2015-12-10,2015-12-10,442.15,1326.45,-884.3000000000001,0.0,0.0,3682,90+,0.0
12102021,Payroll4Construction,,,,2021-12-04,2021-12-04,21221.24,42442.479999999996,-21221.239999999994,0.0,0.0,1496,90+,0.0
12102021,Zurich North America,,,,2021-12-07,2021-12-07,2205.97,4411.9400000000005,-2205.9700000000007,0.0,0.0,1493,90+,0.0
12102025,Payroll4Construction,,,,2025-12-12,2025-12-12,48927.31,97854.62,-48927.31,0.0,0.0,27,0-30,0.0
