company_no,receipt_document_no,receipt_no,receipt_date,receipt_amount,receipt_type,receipt_source,receipt_subtype,customer_no,invoice_no,line_no,applied_amount,job_no,job_description
1,13151362,2720,2025-04-17,389524.62,I,C,,152,5608,1,129783.44,3342,SLRH CT Scan Replacement
1,13151362,2720,2025-04-17,389524.62,I,C,,152,5609,1,199988.91,3344,SLRH Joint Commission T.I.
1,13151362,2720,2025-04-17,389524.62,I,C,,152,5610,1,59752.27,3362,SLRH Pharmacy Upgrades
1,174833,2721,2025-04-17,87617.06,I,C,,215,5699,1,87617.06,4572,MMH 2000 Building Waterproofin
1,3115174,2722,2025-04-17,56800.44,I,C,,167,5590,1,7187.0,4834,LPCH Corridor 3870 Leak
1,3115174,2722,2025-04-17,56800.44,I,C,,167,5666,1,13955.4,4529,Art Sculpture at 770Welch Bldg
1,3115174,2722,2025-04-17,56800.44,I,C,,167,5667,1,35658.04,3687,LPCH 725 Welch EV Chargers
1,104216,2723,2025-04-17,110058.85,I,C,,115,5695,1,110058.85,3981,SMSC Main Back Hallway Refloor
1,EFT00891607,2724,2025-04-17,4460.0,I,C,,106,5702,1,3618.0,4832,ECH MV 125 South Ice Maker
1,EFT00891607,2724,2025-04-17,4460.0,I,C,,106,5736,1,842.0,4869,ECH MV 125 South Grab Bars
1,103393,2719,2025-04-15,200610.29,I,C,,115,5511,1,171450.39,4130,SMSC Elastomeric Coating
1,103393,2719,2025-04-15,200610.29,I,C,,115,5692,1,869.9,4130,SMSC Elastomeric Coating
1,103393,2719,2025-04-15,200610.29,I,C,,115,5694,1,28290.0,4130,SMSC Elastomeric Coating
1,10528301,2718,2025-04-14,28216.18,I,C,,196,5630,1,19534.27,3537,Steris Sequoia OR #4 & #8 Ligh
1,10528301,2718,2025-04-14,28216.18,I,C,,196,5633,1,8681.91,3537,Steris Sequoia OR #4 & #8 Ligh
1,1688431,2717,2025-04-11,434280.84,I,C,,104,5678,1,434280.84,4107,SJMC IT Infrastructure Refresh
1,755163,2714,2025-04-10,20794.08,I,C,,111,5679,1,20794.08,4938,SCU BLD24-02251 Permit
1,103103,2715,2025-04-10,11378.68,I,C,,115,5684,1,3489.0,4871,PAMF 701 MV Cabinet Installati
1,103103,2715,2025-04-10,11378.68,I,C,,115,5691,1,7889.68,4266,PAMF 701 MV Kitchen Eq Replace
1,EFT00885316,2716,2025-04-10,11116.0,I,C,,106,5432,1,1303.0,4658,"ECH MV 720104 Main,3B Nurse St"
1,EFT00885316,2716,2025-04-10,11116.0,I,C,,106,5433,1,1171.0,4649,ECH MV 719848 Main MedRm 3B324
1,EFT00885316,2716,2025-04-10,11116.0,I,C,,106,5696,1,8642.0,4846,ECH LG Misc Work
1,101861,2713,2025-04-08,5850.34,I,C,,115,5672,1,5850.34,3849,SMSC Water Softener Replacemen
1,,2847,2025-04-08,0.0,I,C,,115,5783,1,74367.5,4415,SMSC Kitchen MUA Replacement
1,,2847,2025-04-08,0.0,I,C,,115,6122,1,-74367.5,4415,SMSC Kitchen MUA Replacement
1,216642,2711,2025-04-07,152792.7,I,C,,123,5603,1,152792.7,4334,BTM Santa Clara Office TI
1,1686991,2712,2025-04-07,1108837.84,I,C,,104,5668,1,830471.71,4484,Dignity CRMC IT Refresh
1,1686991,2712,2025-04-07,1108837.84,I,C,,104,5669,1,278366.13,4485,Dignity Mercy Gilbert IT Refrs
1,101119,2710,2025-04-03,64372.0,I,C,,115,5674,1,64372.0,4863,SH Fremont CT Replacement
1,3072672,2709,2025-03-28,285212.63,I,C,,167,5649,1,41339.2,4814,LPCH Atrium irrigation leak
1,3072672,2709,2025-03-28,285212.63,I,C,,167,5651,1,55288.96,3668,LPCH West G853 FCU project
1,3072672,2709,2025-03-28,285212.63,I,C,,167,5652,1,14442.57,3655,LPCH West Fire Pump Replacemen
1,3072672,2709,2025-03-28,285212.63,I,C,,167,5653,1,54000.0,4131,LPCH West Lighting Control Sys
1,3072672,2709,2025-03-28,285212.63,I,C,,167,5654,1,1912.0,4529,Art Sculpture at 770Welch Bldg
1,3072672,2709,2025-03-28,285212.63,I,C,,167,5656,1,44717.09,4826,LPCH Leak 3623 Clean Utility
1,3072672,2709,2025-03-28,285212.63,I,C,,167,5662,1,34057.3,4801,LPCH Leak 1858
1,3072672,2709,2025-03-28,285212.63,I,C,,167,5663,1,39455.51,4842,LPCH Leak 3036
1,442831,2708,2025-03-27,174791.7,I,C,,133,5413,1,174791.7,3995,SVMH CT Scanner & Nuc Med Equi
1,100192,2707,2025-03-25,19200.0,I,C,,115,5664,1,19200.0,4531,SH Fremont OBGYN Conversion
1,99048,2705,2025-03-20,223570.7,I,C,,115,5542,1,179780.44,4118,PAMF Dublin Sleep Lab Relocati
1,99048,2705,2025-03-20,223570.7,I,C,,115,5580,1,40400.26,4540,PAMF Fremont PreCon OSHPD3 Con
1,99048,2705,2025-03-20,223570.7,I,C,,115,5641,1,3390.0,4753,SH 301 OSF MA Pods
1,EFT00877680,2706,2025-03-20,43308.59,I,C,,106,5420,1,14010.0,4340,ECHMV Eng Assist Bunker Replac
1,EFT00877680,2706,2025-03-20,43308.59,I,C,,106,5646,1,1273.0,4872,ECH MV Relocate Patio Tables
1,EFT00877680,2706,2025-03-20,43308.59,I,C,,106,5648,1,4353.0,4831,ECH LG Engineering Misc
1,EFT00877680,2706,2025-03-20,43308.59,I,C,,106,5650,1,8745.9,4802,ECH LG Admin Restroom Refresh
1,EFT00877680,2706,2025-03-20,43308.59,I,C,,106,5655,1,5192.0,4837,ECH LG OPSI Casework Modificat
1,EFT00877680,2706,2025-03-20,43308.59,I,C,,106,5658,1,9734.69,4426,ECH MV Supply Pyxis Upgrades
1,98688,2703,2025-03-18,14649.95,I,C,,115,5526,1,14649.95,4308,PAMF 3035 Main St. Receptacle
1,98503,2704,2025-03-18,30921.63,I,C,,115,5512,1,27004.73,3981,SMSC Main Back Hallway Refloor
1,98503,2704,2025-03-18,30921.63,I,C,,115,5513,1,3916.9,4311,SMSC OR Flr & Cabinet Replacem
1,1680535,2702,2025-03-17,336418.27,I,C,,104,5637,1,336418.27,4485,Dignity Mercy Gilbert IT Refrs
1,3030115,2700,2025-03-14,40219.89,I,C,,167,5569,1,40219.89,4801,LPCH Leak 1858
1,1679947,2701,2025-03-14,1208411.7,I,C,,104,5635,1,757399.8,4107,SJMC IT Infrastructure Refresh
1,1679947,2701,2025-03-14,1208411.7,I,C,,104,5636,1,451011.9,4484,Dignity CRMC IT Refresh
1,EFT00871635,2699,2025-03-13,17315.72,I,C,,106,5642,1,306.72,4256,ECH MVNew Main Hospital-NC Upg
1,EFT00871635,2699,2025-03-13,17315.72,I,C,,106,5644,1,4078.0,4431,ECH MOB 205 S Gutter Install
1,EFT00871635,2699,2025-03-13,17315.72,I,C,,106,5645,1,8696.0,4789,ECH LG OR#6 Emgncy Rain Water
1,EFT00871635,2699,2025-03-13,17315.72,I,C,,106,5647,1,4235.0,4867,ECH LG Rehab Rm 1116 Plumbing
1,1679201,2698,2025-03-12,37471.4,I,C,,104,5627,1,37471.4,4244,DH GME 1st Flr Open Offices
1,97056,2696,2025-03-11,161880.11,I,C,,115,5528,1,131134.67,3798,SMSC Deaerator Tank Replacemen
1,97056,2696,2025-03-11,161880.11,I,C,,115,5535,1,30745.44,3359,SMSC 2900 Chanticleer Med Gas
1,97243,2697,2025-03-11,7740.5,I,C,,115,5545,1,7740.5,4029,SH 4000 Dublin 3rd Fl Infusion
1,1678504,2695,2025-03-10,229650.93,I,C,,104,5620,1,79435.35,4244,DH GME 1st Flr Open Offices
1,1678504,2695,2025-03-10,229650.93,I,C,,104,5632,1,150215.58,4271,DH OR 3 Electrical Upgrade+OR8
1,2989707,2694,2025-03-07,78868.15,I,C,,167,5606,1,37679.85,4801,LPCH Leak 1858
1,2989707,2694,2025-03-07,78868.15,I,C,,167,5607,1,18801.41,4842,LPCH Leak 3036
1,2989707,2694,2025-03-07,78868.15,I,C,,167,5619,1,22386.89,4722,LPCH NICU 2735 Leak
1,96659,2691,2025-03-06,22078.03,I,C,,115,5629,1,22078.03,4454,SMSC Janitor Clst Emgry Repair
1,96279,2692,2025-03-06,771.05,I,C,,115,5628,1,771.05,4308,PAMF 3035 Main St. Receptacle
1,EFT00870510,2693,2025-03-06,3194.0,I,C,,106,5624,1,844.0,4519,ECH MV 714615 Seismic Brace Bl
1,EFT00870510,2693,2025-03-06,3194.0,I,C,,106,5640,1,2350.0,4728,ECH LG Ligature Door Handles
1,10523123,2690,2025-03-05,58602.82,I,C,,196,5536,1,58602.82,3537,Steris Sequoia OR #4 & #8 Ligh
1,95628,2689,2025-03-04,4999.0,I,C,,115,5626,1,4999.0,4535,PAMF 701 ECR Eyeclick Projecto
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5591,1,32392.63,4826,LPCH Leak 3623 Clean Utility
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5594,1,9556.5,4529,Art Sculpture at 770Welch Bldg
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5595,1,14058.0,4529,Art Sculpture at 770Welch Bldg
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5596,1,18000.0,4131,LPCH West Lighting Control Sys
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5597,1,112478.85,3655,LPCH West Fire Pump Replacemen
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5598,1,67825.03,3668,LPCH West G853 FCU project
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5599,1,30990.82,3687,LPCH 725 Welch EV Chargers
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5600,1,399.3,4556,LPCH W.GarageSeismicEvaluation
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5601,1,3427.32,4790,LPCH DigiLock
1,2987726,2687,2025-02-28,342143.92,I,C,,167,5602,1,53015.47,4740,LPCH Stair Glass
1,442184,2688,2025-02-28,213422.41,I,C,,133,5589,1,213422.41,4300,SVMH Permanent Bulk Oxygen Sup
1,95473,2685,2025-02-27,89632.2,I,C,,115,5578,1,89632.2,3849,SMSC Water Softener Replacemen
1,EFT00864505,2686,2025-02-27,64340.28,I,C,,106,5517,1,49005.03,4256,ECH MVNew Main Hospital-NC Upg
1,EFT00864505,2686,2025-02-27,64340.28,I,C,,106,5605,1,1995.0,4654,ECH LG Install Locker Lab Staf
1,EFT00864505,2686,2025-02-27,64340.28,I,C,,106,5614,1,688.25,4256,ECH MVNew Main Hospital-NC Upg
1,EFT00864505,2686,2025-02-27,64340.28,I,C,,106,5623,1,1766.0,4816,Main PreOP Install Monitor
1,EFT00864505,2686,2025-02-27,64340.28,I,C,,106,5625,1,10886.0,4791,ECH LG OPS Relocate Plumbing
1,2947288,2684,2025-02-25,9243.0,I,C,,167,5584,1,9243.0,4853,LPCH Kidney Dialysis Ceiling R
1,13137729,2683,2025-02-21,11152.54,I,C,,152,3430,1,922.53,3344,SLRH Joint Commission T.I.
1,13137729,2683,2025-02-21,11152.54,I,C,,152,3431,1,736.4,3345,SLRH Joint Comm. 7 Auto Doors
1,13137729,2683,2025-02-21,11152.54,I,C,,152,3432,1,478.03,3346,SLRH Sterilizer Replacement
1,13137729,2683,2025-02-21,11152.54,I,C,,152,3433,1,6960.46,3362,SLRH Pharmacy Upgrades
1,13137729,2683,2025-02-21,11152.54,I,C,,152,3435,1,2055.12,3342,SLRH CT Scan Replacement
1,93873,2680,2025-02-20,4996.92,I,C,,115,5466,1,4996.92,3981,SMSC Main Back Hallway Refloor
1,EFT00863750,2681,2025-02-20,144494.11,I,C,,106,5278,1,82518.95,4256,ECH MVNew Main Hospital-NC Upg
1,EFT00863750,2681,2025-02-20,144494.11,I,C,,106,5301,1,35990.16,4256,ECH MVNew Main Hospital-NC Upg
1,EFT00863750,2681,2025-02-20,144494.11,I,C,,106,5592,1,16377.0,4738,ECH LG Miscellaneous Work
1,EFT00863750,2681,2025-02-20,144494.11,I,C,,106,5593,1,9608.0,4738,ECH LG Miscellaneous Work
1,13137532,2679,2025-02-19,555122.71,I,C,,152,5494,1,172910.5,3342,SLRH CT Scan Replacement
1,13137532,2679,2025-02-19,555122.71,I,C,,152,5495,1,21339.37,3344,SLRH Joint Commission T.I.
1,13137532,2679,2025-02-19,555122.71,I,C,,152,5496,1,5821.6,3345,SLRH Joint Comm. 7 Auto Doors
1,13137532,2679,2025-02-19,555122.71,I,C,,152,5498,1,176511.59,3362,SLRH Pharmacy Upgrades
1,13137532,2679,2025-02-19,555122.71,I,C,,152,5575,1,79637.07,3342,SLRH CT Scan Replacement
1,13137532,2679,2025-02-19,555122.71,I,C,,152,5576,1,36903.12,3344,SLRH Joint Commission T.I.
1,13137532,2679,2025-02-19,555122.71,I,C,,152,5577,1,61999.46,3362,SLRH Pharmacy Upgrades
1,93405,2678,2025-02-18,241934.62,I,C,,115,5550,1,241934.62,3725,SH Fremont MRI & CT Replacem
1,EFT00857430,2677,2025-02-13,17484.0,I,C,,106,5572,1,3742.0,4599,ECH MV Install Steris Preklenz
1,EFT00857430,2677,2025-02-13,17484.0,I,C,,106,5587,1,7709.0,4743,ECH MV 717630 Main 2B Splashgu
1,EFT00857430,2677,2025-02-13,17484.0,I,C,,106,5588,1,6033.0,4798,ECH MV725754 OR 2A280 Rplc Car
1,1670957,2676,2025-02-12,295605.77,I,C,,104,5579,1,295605.77,4107,SJMC IT Infrastructure Refresh
1,91843,2673,2025-02-11,169690.72,I,C,,115,5582,1,169690.72,4386,PAMF 201 Old SF Make Ready
1,1670629,2675,2025-02-11,1509612.04,I,C,,104,5530,1,145426.56,4157,Dignity Sequoia CT Install
1,1670629,2675,2025-02-11,1509612.04,I,C,,104,5570,1,1364185.48,4484,Dignity CRMC IT Refresh
1,13134416,2672,2025-02-10,203470.45,I,C,,152,5397,1,92056.33,3342,SLRH CT Scan Replacement
1,13134416,2672,2025-02-10,203470.45,I,C,,152,5398,1,19477.92,3344,SLRH Joint Commission T.I.
1,13134416,2672,2025-02-10,203470.45,I,C,,152,5399,1,91936.2,3362,SLRH Pharmacy Upgrades
1,EFT00856806,2669,2025-02-06,7830.0,I,C,,106,5566,1,7830.0,4680,ECH MV Willow Suite 204 Cisco
1,2904669,2670,2025-02-06,7986.2,I,C,,167,5568,1,7986.2,4739,LPCH Roof Leak 3rd W.Building
1,13134080,2671,2025-02-06,246225.39,I,C,,152,5324,1,66429.13,3342,SLRH CT Scan Replacement
1,13134080,2671,2025-02-06,246225.39,I,C,,152,5326,1,24345.96,3344,SLRH Joint Commission T.I.
1,13134080,2671,2025-02-06,246225.39,I,C,,152,5327,1,4199.0,3345,SLRH Joint Comm. 7 Auto Doors
1,13134080,2671,2025-02-06,246225.39,I,C,,152,5328,1,151251.3,3362,SLRH Pharmacy Upgrades
1,1669083,2668,2025-02-05,669541.68,I,C,,104,5567,1,52996.0,4785,DH Rms 1217&1218 Sewer Leak Re
1,1669083,2668,2025-02-05,669541.68,I,C,,104,5571,1,616545.68,4485,Dignity Mercy Gilbert IT Refrs
1,2902785,2667,2025-02-03,168012.28,I,C,,167,5551,1,28857.46,3655,LPCH West Fire Pump Replacemen
1,2902785,2667,2025-02-03,168012.28,I,C,,167,5552,1,8735.76,3668,LPCH West G853 FCU project
1,2902785,2667,2025-02-03,168012.28,I,C,,167,5554,1,30211.5,4556,LPCH W.GarageSeismicEvaluation
1,2902785,2667,2025-02-03,168012.28,I,C,,167,5555,1,12254.28,4790,LPCH DigiLock
1,2902785,2667,2025-02-03,168012.28,I,C,,167,5556,1,12235.61,4722,LPCH NICU 2735 Leak
1,2902785,2667,2025-02-03,168012.28,I,C,,167,5557,1,52558.87,4723,LPCH Leak 5107
1,2902785,2667,2025-02-03,168012.28,I,C,,167,5560,1,23158.8,3687,LPCH 725 Welch EV Chargers
1,EFT00850736,2666,2025-01-30,37908.0,I,C,,106,5500,1,2822.0,4078,ECHMV OR Storage Rm Conversion
1,EFT00850736,2666,2025-01-30,37908.0,I,C,,106,5503,1,10555.0,3548,ECHMV Radiation Oncology Inter
1,EFT00850736,2666,2025-01-30,37908.0,I,C,,106,5546,1,9499.0,4686,ECH MV 125 S Med Rm Install Ba
1,EFT00850736,2666,2025-01-30,37908.0,I,C,,106,5558,1,2059.0,4731,ECH LG ED Exterior Wall Repair
1,EFT00850736,2666,2025-01-30,37908.0,I,C,,106,5565,1,3479.0,4744,ECH LG MedSurge Condensation
1,EFT00850736,2666,2025-01-30,37908.0,I,C,,106,5573,1,2131.0,4631,ECH MV 718731 Repair Drawer La
1,EFT00850736,2666,2025-01-30,37908.0,I,C,,106,5574,1,7363.0,4787,ECH LG Air Handler Refresh
1,2862769,2664,2025-01-27,167254.66,I,C,,167,5135,1,23471.46,3697,LPCH Main Air Change REU
1,2862769,2664,2025-01-27,167254.66,I,C,,167,5312,1,15290.4,4529,Art Sculpture at 770Welch Bldg
1,2862769,2664,2025-01-27,167254.66,I,C,,167,5509,1,5169.31,4740,LPCH Stair Glass
1,2862769,2664,2025-01-27,167254.66,I,C,,167,5510,1,123323.49,4722,LPCH NICU 2735 Leak
1,215686,2663,2025-01-24,8581.5,I,C,,123,5553,1,8581.5,4334,BTM Santa Clara Office TI
1,89160,2659,2025-01-23,40782.55,I,C,,115,5437,1,30122.55,3725,SH Fremont MRI & CT Replacem
1,89160,2659,2025-01-23,40782.55,I,C,,115,5559,1,10660.0,4701,PAMF Room 378 Bookshelf & Cabi
1,EFT00849892,2660,2025-01-23,29232.4,I,C,,106,5499,1,23246.4,4078,ECHMV OR Storage Rm Conversion
1,EFT00849892,2660,2025-01-23,29232.4,I,C,,106,5504,1,2426.0,4508,#712853 Lab Install Window Mul
1,EFT00849892,2660,2025-01-23,29232.4,I,C,,106,5505,1,3560.0,4651,ECH MV 719156 Install Thermome
1,10517760,2661,2025-01-22,1800.0,I,C,,196,4477,1,1800.0,3918,Steris SPD Demolition
1,88610,2656,2025-01-21,333862.46,I,C,,115,5391,1,23622.0,4545,PAMF 795 PA Feasibility Chem
1,88610,2656,2025-01-21,333862.46,I,C,,115,5543,1,307791.46,4386,PAMF 201 Old SF Make Ready
1,88610,2656,2025-01-21,333862.46,I,C,,115,5544,1,2449.0,4211,SH 15400LG Lab Dept Door Mod
1,173537,2657,2025-01-21,165165.43,I,C,,215,5525,1,165165.43,4572,MMH 2000 Building Waterproofin
1,1664446,2658,2025-01-21,25238.38,I,C,,104,5527,1,25238.38,4338,DH MCH Curtain Wall Repairs
1,88260,2654,2025-01-16,158414.13,I,C,,115,5390,1,23622.0,4544,PAMF 301 SC Feasibility Chem A
1,88260,2654,2025-01-16,158414.13,I,C,,115,5403,1,21083.0,4552,PAMF 1950 Unversity EPA Feasib
1,88260,2654,2025-01-16,158414.13,I,C,,115,5434,1,3291.6,4118,PAMF Dublin Sleep Lab Relocati
1,88260,2654,2025-01-16,158414.13,I,C,,115,5435,1,3894.91,4086,SH 701 Remove Doors Admin Rec
1,88260,2654,2025-01-16,158414.13,I,C,,115,5451,1,14000.0,4531,SH Fremont OBGYN Conversion
1,88260,2654,2025-01-16,158414.13,I,C,,115,5452,1,51316.89,4029,SH 4000 Dublin 3rd Fl Infusion
1,88260,2654,2025-01-16,158414.13,I,C,,115,5532,1,32305.59,4541,PAMF 301 San Carlos PreCon OSH
1,88260,2654,2025-01-16,158414.13,I,C,,115,5540,1,8900.14,3467,SH Fremont Bldg 1-Generator
1,1663481,2655,2025-01-16,503286.02,I,C,,104,5531,1,503286.02,4107,SJMC IT Infrastructure Refresh
1,1663068,2653,2025-01-15,69656.92,I,C,,104,5522,1,4931.35,4271,DH OR 3 Electrical Upgrade+OR8
1,1663068,2653,2025-01-15,69656.92,I,C,,104,5523,1,64725.57,4244,DH GME 1st Flr Open Offices
1,87742,2652,2025-01-14,29427.52,I,C,,115,5539,1,19409.8,4266,PAMF 701 MV Kitchen Eq Replace
1,87742,2652,2025-01-14,29427.52,I,C,,115,5541,1,10017.72,3793,PAMF 2400 Samaritan Derm Light
1,1662169,2651,2025-01-13,49508.0,I,C,,104,5508,1,34948.0,4646,DH Water Shutdown Assist
1,1662169,2651,2025-01-13,49508.0,I,C,,104,5521,1,14560.0,3942,DH PACU-OR-CATH LAB Code Blue
1,718822,2649,2025-01-10,16528.93,I,C,,111,5519,1,16528.93,4825,SCU Adobe (Kitchen) Remodel PF
1,173564,2650,2025-01-10,92168.2,I,C,,215,5534,1,92168.2,3780,MMH Lab Analyzer Replacement
1,EFT00843292,2647,2025-01-09,112991.73,I,C,,106,5226,1,2433.0,4401,ECHMV Make Ready Supply Pyxis
1,EFT00843292,2647,2025-01-09,112991.73,I,C,,106,5269,1,13150.0,4580,ECH LG EVS Lounge Mechanical
1,EFT00843292,2647,2025-01-09,112991.73,I,C,,106,5270,1,17005.0,4606,MOB 825 Pollard Misc.
1,EFT00843292,2647,2025-01-09,112991.73,I,C,,106,5461,1,3959.0,4757,ECH LG Rehab Bath Repairs
1,EFT00843292,2647,2025-01-09,112991.73,I,C,,106,5471,1,2421.0,4645,ECH MV Willow Pavilion Door Re
1,EFT00843292,2647,2025-01-09,112991.73,I,C,,106,5488,1,62368.0,4713,ECH MV M258462 PST Covers
1,EFT00843292,2647,2025-01-09,112991.73,I,C,,106,5502,1,1799.0,4316,ECH LG Med Surge Clinical Nurs
1,EFT00843292,2647,2025-01-09,112991.73,I,C,,106,5537,1,9856.73,4426,ECH MV Supply Pyxis Upgrades
1,86771,2648,2025-01-09,135470.29,I,C,,115,5524,1,135470.29,4540,PAMF Fremont PreCon OSHPD3 Con
1,1659994,2643,2025-01-07,19469.1,I,C,,104,5455,1,19469.1,3856,DH GME Program Office Space Re
1,85993,2645,2025-01-07,212103.75,I,C,,115,5459,1,212103.75,2900,PAMF 795 LINAC Replace - Const
1,85780,2646,2025-01-07,30553.4,I,C,,115,5514,1,5810.5,4313,SMSC 2nd Flr Addl Security
1,85780,2646,2025-01-07,30553.4,I,C,,115,5515,1,5997.9,4314,SMSC Dr's Sleep Rooms
1,85780,2646,2025-01-07,30553.4,I,C,,115,5516,1,3245.0,4454,SMSC Janitor Clst Emgry Repair
1,85780,2646,2025-01-07,30553.4,I,C,,115,5518,1,8128.0,4724,SMSC OR 6 Storage Rm Vent Line
1,85780,2646,2025-01-07,30553.4,I,C,,115,5520,1,7372.0,4725,SMSC SPD Drain Repair
1,1658280,2640,2025-01-02,146243.78,I,C,,104,3636,1,2356.2,2940,Mercy San Juan Non-OSHPD IT Re
1,1658280,2640,2025-01-02,146243.78,I,C,,104,4323,1,87141.04,3654,Dignity Corp SEQ IT Rem Pt. 2
1,1658280,2640,2025-01-02,146243.78,I,C,,104,4932,1,17555.24,3654,Dignity Corp SEQ IT Rem Pt. 2
1,1658280,2640,2025-01-02,146243.78,I,C,,104,4934,1,15061.3,3654,Dignity Corp SEQ IT Rem Pt. 2
1,1658280,2640,2025-01-02,146243.78,I,C,,104,5014,1,24130.0,3654,Dignity Corp SEQ IT Rem Pt. 2
1,13122547,2641,2025-01-02,8033.0,I,C,,152,5431,1,4952.0,4784,SLRH Core Hole 229.03
1,13122547,2641,2025-01-02,8033.0,I,C,,152,5440,1,3081.0,4784,SLRH Core Hole 229.03
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5372,1,13317.72,4426,ECH MV Supply Pyxis Upgrades
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5415,1,5912.0,4589,ECHLG Ortho Med Rm Medical Upg
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5416,1,18640.0,4622,ECH LG Miscellaneous Work
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5421,1,16103.0,4717,ECH MV Assist Eng. Main Kitche
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5441,1,10061.0,4426,ECH MV Supply Pyxis Upgrades
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5443,1,2488.0,4764,ECH MV 872 LPCH New Main 4C
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5467,1,15476.0,3548,ECHMV Radiation Oncology Inter
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5468,1,17556.0,3548,ECHMV Radiation Oncology Inter
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5472,1,1445.0,4705,ECH LG Rehab Casework Notifica
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5473,1,2342.0,4664,ECH LG MedSurg Main Ceiling Re
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5474,1,4057.0,4688,ECH LG WindowFrames 2nd Flr Ad
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5475,1,2129.0,4710,ECH MV Orchard/ MBU Misc
1,EFT00836289,2642,2025-01-02,118211.72,I,C,,106,5493,1,8685.0,4316,ECH LG Med Surge Clinical Nurs
1,215362,2639,2024-12-31,63128.79,I,C,,123,5483,1,63128.79,4334,BTM Santa Clara Office TI
1,85134,2637,2024-12-30,90045.53,I,C,,115,5501,1,29083.33,4186,PAMF Fremont 2S206 & 2S208 End
1,85134,2637,2024-12-30,90045.53,I,C,,115,5506,1,60962.2,4163,PAMF 582 S Sunnyvale MakeReady
1,2789318,2635,2024-12-27,330502.78,I,C,,167,5369,1,32091.26,4039,LPCH Main HNC Project
1,2789318,2635,2024-12-27,330502.78,I,C,,167,5480,1,232851.12,2135,LPCH Elevator Modernization
1,2789318,2635,2024-12-27,330502.78,I,C,,167,5481,1,7314.06,4131,LPCH West Lighting Control Sys
1,2789318,2635,2024-12-27,330502.78,I,C,,167,5482,1,9106.06,4039,LPCH Main HNC Project
1,2789318,2635,2024-12-27,330502.78,I,C,,167,5484,1,2166.44,4509,LPCH Leak 3610A Handwash Sink
1,2789318,2635,2024-12-27,330502.78,I,C,,167,5485,1,5733.9,4529,Art Sculpture at 770Welch Bldg
1,2789318,2635,2024-12-27,330502.78,I,C,,167,5486,1,17114.0,4636,LPCH MD Lounge 3 West Camera
1,2789318,2635,2024-12-27,330502.78,I,C,,167,5487,1,24125.94,3687,LPCH 725 Welch EV Chargers
1,109830,2636,2024-12-27,3381.0,I,C,,239,5439,1,3381.0,4672,OneWorkplace NICU 260 Brackets
1,84779,2632,2024-12-26,264682.35,I,C,,115,5490,1,57646.18,4109,PAMF Danville Convert Offices
1,84779,2632,2024-12-26,264682.35,I,C,,115,5491,1,21353.91,4109,PAMF Danville Convert Offices
1,84779,2632,2024-12-26,264682.35,I,C,,115,5492,1,185682.26,4186,PAMF Fremont 2S206 & 2S208 End
1,EFT00835135,2634,2024-12-26,16335.16,I,C,,106,5219,1,8683.81,4256,ECH MVNew Main Hospital-NC Upg
1,EFT00835135,2634,2024-12-26,16335.16,I,C,,106,5424,1,1944.35,4610,ECH MOB 625 Sobrato Baby Chang
1,EFT00835135,2634,2024-12-26,16335.16,I,C,,106,5425,1,1437.0,4690,ECH MV 709802 Orchard NICU
1,EFT00835135,2634,2024-12-26,16335.16,I,C,,106,5426,1,746.0,4691,ECH MV 702742 Orchard MD Sleep
1,EFT00835135,2634,2024-12-26,16335.16,I,C,,106,5427,1,861.0,4692,ECH MV 701547 Orchard 3rdStaff
1,EFT00835135,2634,2024-12-26,16335.16,I,C,,106,5428,1,1091.0,4693,ECH MV 701504 Orchard 2ndStaff
1,EFT00835135,2634,2024-12-26,16335.16,I,C,,106,5429,1,1057.0,4729,ECH MV 713077 Install Hooks ED
1,EFT00835135,2634,2024-12-26,16335.16,I,C,,106,5430,1,515.0,4742,ECH MV 721875 Replace Time Clk
1,84310,2631,2024-12-24,76067.73,I,C,,115,5464,1,76067.73,4186,PAMF Fremont 2S206 & 2S208 End
1,83564,2629,2024-12-19,91437.63,I,C,,115,5462,1,16256.65,3467,SH Fremont Bldg 1-Generator
